# lamMdRe11	lamMdRe12	lamMdRe13	lamMdRe21	lamMdRe22	lamMdRe23	lamMdRe31	lamMdRe32	lamMdRe33	lamMdIm11	lamMdIm12	lamMdIm13	lamMdIm21	lamMdIm22	lamMdIm23	lamMdIm31	lamMdIm32	lamMdIm33	lamYHd	lam2Yd	mYSd	MYSd	MXM1	MXM2	MXM3
-1.940605161145683824e-05	-1.045529460342717737e-01	4.293169584583855780e-01	-3.117334227746430472e-03	1.543245483147369281e-03	2.131539982012988724e-03	-1.481871724265882079e-04	-6.006772457298183328e-03	2.752898136309750443e-02	5.055552716540598167e-07	-8.242739809550438113e-02	-5.443457618606217796e-01	8.090557663857856014e-04	-4.797983952423222451e-04	7.541775184010575568e-03	-4.096240194183733020e-04	-5.667589368384672380e-03	-3.229544910964197296e-02	4.130705009920607185e-01	-1.699195218097767635e-01	1.293014485906126538e+03	1.297847261180575970e+03	4.498096666815249023e+02	4.504452270745169358e+02	4.670505276082101886e+02
8.195738216693447195e-03	3.247140234041980683e-02	4.139857831354166648e-04	-2.205462064439603820e-04	4.321127226683042256e-04	9.862560657779997353e-01	-1.539034455058914952e-01	1.181420816790441641e-01	-3.685939893855847034e-04	-1.501649670467068709e-02	1.757160333736729196e-02	-8.055058492130620466e-04	1.723579192840110456e-04	-5.501913590824737211e-04	7.921301912849539884e-01	-5.438005250743719460e-02	-3.343211257163955508e-01	-1.612437266934185624e-04	4.083222464524902118e-03	3.601359391999214843e-02	1.425499374190259687e+03	1.425542786816645275e+03	1.299728423417707290e+03	1.340109713543791713e+03	1.934034423817782454e+03
-1.083860333399691220e-02	6.288372952817042338e-02	-1.600828221768996640e+00	-1.450692308041760803e-01	1.051822909547875731e-02	4.164133450981344483e-04	1.104176873422509563e-04	-1.473614298286066030e-03	1.177332246710263881e-02	-1.503239310431116714e-02	8.722909947313214896e-02	1.152498151595398479e+00	-1.267739150892393217e-02	1.068658792254892440e-03	-1.747663303092402949e-03	1.613300576279972851e-02	2.189558405393629836e-01	6.828320789145042417e-04	-1.375350406044029139e-01	-2.459956863293875085e-01	2.159412235446239720e+03	2.158446714795520165e+03	6.922650975686236734e+02	6.930480938095545298e+02	7.723933395495722607e+02
-3.391473596301685511e-05	-5.760893694687876021e-04	-6.725476717456428666e-02	1.160388288332944533e-04	-1.108162070027378311e-04	3.808004095780127135e-02	9.925371833899376700e-06	1.427231573931133897e-03	1.217302437718710051e+00	-1.222014521079686615e-04	-2.562850910422053265e-04	3.236266003962989801e-01	-3.527361788601160816e-05	9.224192020976724516e-05	8.364392409561351854e-03	-2.469025036428914793e-05	1.980921330550312887e-03	-8.530011735757030422e-01	8.413359626526756285e-03	1.095924251479765904e-03	1.569286594212833734e+03	1.569367847812080299e+03	8.561128783497299537e+02	8.561152661616536079e+02	1.728880872465801303e+03
5.508472661626200809e-04	-5.138650140225648616e-04	8.507481809518424587e-01	1.097300789298859399e-03	3.890595452173607315e-03	3.214685991064138992e-01	-1.464784483576887200e-04	-3.083175890162823812e-02	1.372202380833384069e-02	-8.073676311856361164e-04	8.009359438775457991e-04	5.384652572215845590e-01	-9.701380284683150000e-04	3.347422261401966550e-03	3.974798761930453117e-01	-4.579935545645473640e-05	1.006164626063454220e-01	-2.139082932731518200e-02	3.694460897629509577e-01	6.456050651454498489e-03	2.021790644126086363e+03	2.024558251032258113e+03	5.483312724430932121e+02	5.488718803120017355e+02	6.104708362780390871e+02
1.488510784331420738e-03	4.864837517623473578e-02	-1.489982906227308890e+00	3.777235219272687128e-03	1.351815813419051174e-02	1.146708141636553283e-02	-7.017038026043917465e-02	5.484172144333167298e-02	-4.784916214047429256e-03	-6.818755869829295525e-03	-4.800447485164464068e-01	-1.507065422175389302e-01	-6.638667478899102671e-03	5.775769138655422689e-04	-1.149944863127700875e-02	3.633599296473770390e-02	1.253071433911630110e-02	2.022265460140475549e-02	2.168183819660368401e-03	6.705168710426089307e-01	1.420960761985685167e+03	1.420983887805746008e+03	1.219249401712213739e+03	1.354369725877381370e+03	2.534612555026055361e+03
1.096507850236174142e-01	2.357180308621284123e-02	-1.545897476323781702e-02	6.809525167484381525e-01	1.189992974519392746e-02	2.654317814424576871e-02	6.469550899466870730e-02	-5.016581449898752654e-01	-4.718422624043098015e-04	4.782199759879611212e-01	1.123803530147745970e-02	3.045428427147800401e-03	-8.609773089565193604e-01	-2.116955877580546652e-02	2.063675198416801970e-02	-1.793865141733281057e-02	1.022199197954071354e-01	2.098189297594203490e-03	4.570342505525610763e-03	-4.770890071932724213e-02	2.366747026880991882e+02	2.369671955642194519e+02	1.899610575171963376e+02	2.024628636952439820e+02	2.052227143049968561e+02
-3.390849365963002904e-02	6.188090745665195819e-02	8.727826638228725065e-02	-1.027224370853737018e-03	-5.355637038383235238e-01	6.880055101598406275e-02	2.187119921009569173e-02	1.022300784886431974e-01	1.216047644167083774e+00	6.825155165516913480e-02	-2.326760723973851294e-02	-5.499312313745723380e-01	-3.018918310986675423e-03	-7.446333835428396997e-01	-5.168593414682796233e-02	-1.136320087201972938e-02	1.186010189191451236e-01	-1.215445564847648985e+00	1.350246602699076235e-03	-9.712035367476555200e-03	1.565966799482772103e+03	1.565979867671370585e+03	4.726428299042884760e+02	5.296333099983977490e+02	6.882022520064964510e+02
3.856400393569472430e-03	-7.086126006831734063e-04	-6.286797828757757778e-02	-4.007070617848026945e-05	-8.279152260748087527e-04	2.403942056881540335e-02	7.713261266905054926e-05	2.918734861005829219e-03	-7.507531338364867857e-01	-2.835583130138607817e-03	5.780350848302109618e-04	-6.339648618860742324e-02	-4.404338785363587090e-06	-3.433937799563595858e-04	-6.394876767983496968e-02	4.781220493956541665e-04	8.600195782760909624e-03	2.536324455642915976e-01	4.341358885071552182e-02	-3.582999398125390894e-02	1.719427132027633434e+03	1.719809763118658111e+03	9.479298716376491711e+02	9.479305118926997693e+02	9.546562663056406564e+02
2.176367054503810551e-03	-3.951130554096465505e-03	6.525990547900819942e-04	-9.099076868231735782e-01	-2.604183605346595959e-02	-1.891281870270841638e-04	-8.467623559308183612e-03	4.810858066583365011e-03	1.667455540482448055e-03	-5.934423354241948577e-03	6.238764166866662790e-04	-1.211227064971221595e-02	-3.657711687666195255e-01	6.423186581636335102e-02	7.138194981644849007e-04	-9.539092112731266046e-03	1.556376417406807322e-02	-3.126623532751413113e-03	6.804261966376927706e-01	-3.321799659721206832e-01	1.771506071166964603e+03	1.777317905488872839e+03	3.145812105706997954e+02	3.396948937711832173e+02	3.398241593153402391e+02
7.464854188127110395e-04	3.464082375177526119e-05	6.194364106945341635e-04	-3.512196795697550961e-05	6.935449470609352483e-03	-2.380947970506381000e-03	3.004738248714652459e-03	2.366174116679190475e-04	6.917431087877818907e-01	9.780169280455038982e-04	-2.682374416546971893e-04	-1.260567072128193373e-03	-5.027597912051307317e-06	5.808928647634790943e-02	-2.472463086911713768e-03	-5.706493902741300098e-03	-1.071493498810503714e-05	3.641171989516786556e-01	-4.214425982191177256e-01	-1.197930091771610694e-01	8.623936288714685361e+02	8.549549358351349611e+02	6.244433480085315296e+02	6.245006903296306291e+02	6.348116743547009264e+02
-1.195420707215067546e+00	-9.685319904759772921e-06	-3.949663948693096782e-02	9.505243479951622633e-05	-4.895318293023434020e-01	7.612969712931525531e-05	8.657254457834494266e-02	-3.237603234796918483e-04	-3.139323507507237043e-02	1.653495519965764993e-01	5.112943794257400953e-04	-2.859219710926250713e-01	1.228440738424204238e-04	4.049582700667210822e-01	4.535602701808148828e-04	1.357172169194936773e-01	-5.254094245984990575e-04	2.048154589845811377e-02	3.852230481927323424e-01	1.470666397177216034e-01	1.542074943603931388e+03	1.545856419036726038e+03	4.364089241184003640e+02	4.465426024624644015e+02	4.495387487399796669e+02
-8.794268154271355220e-01	-1.765965132553104153e-02	1.249421229751535630e-03	-2.474406223399722507e-02	-7.003565118102153715e-03	-9.517232191598763713e-02	1.504502169808954841e-02	-5.764619834061440740e-02	1.509282373726131233e-03	1.371682172504353758e-01	-1.133721449641980905e-01	4.160880540305497005e-03	3.893660849753122211e-02	-4.470676282809768476e-03	-4.700966754499082828e-02	-7.598920685329583341e-03	-1.169572293859002104e-01	2.530103313408923939e-03	-3.061081581885288089e-02	-1.889946408978482317e-01	2.092915221010407549e+03	2.092693537734051915e+03	5.515936899702904839e+02	6.107822794840504912e+02	6.122489402967568140e+02
5.117865128132473851e-01	-2.385889708801813987e-04	6.802985048719555061e-02	-8.397136941459618900e-05	3.713064752605481078e-01	8.428175181272506760e-04	4.465767151864649155e-04	-5.048305454431476491e-01	-1.593455346805336533e-04	1.160974709513004743e+00	5.043126340294771734e-04	-2.998922292806151246e-02	2.052506276214460270e-04	3.834650375131794520e-01	-1.330437998729036499e-04	3.567634234837979007e-04	-8.001643030459084649e-01	3.886868387059745286e-04	2.372702111779144696e-01	-1.533115284207745271e-03	1.460651942005854380e+03	1.463111842799812393e+03	1.191464652937617302e+03	1.202058473010228454e+03	1.231010808881364028e+03
-2.995762652592033701e-03	-8.204905958686711798e-02	6.565811256297694465e-01	2.122435353923369551e-03	6.237022255942051459e-03	-3.119923891991955699e-03	9.525125381584574613e-02	-1.207427265956964937e-02	1.915143277494443233e-03	-4.167553652835379562e-03	-1.302368423156098076e-01	-4.136330505076477593e-01	8.315860682587682563e-04	-8.071771717680821176e-03	-3.748436213687863800e-03	4.237253929610781955e-02	8.377967799074619026e-03	1.662455704479047112e-03	-3.637347874282771953e-01	4.056736620463942400e-02	1.898959002760355588e+03	1.896053720978791716e+03	1.191954397465690136e+03	1.192243506879683082e+03	1.204990645984460116e+03
5.395876753994460762e-01	3.437981374059825845e-01	3.252982907751466191e-03	1.864035648506392473e-01	1.239231604683559279e-01	-1.339175353533770142e-03	2.464745169412341577e-02	-9.394236717195629527e-03	4.452691757943177779e-03	-1.806611936334690860e+00	1.543690963700287411e-01	5.036203514617825080e-04	2.276747683379712339e-01	3.090506151947775004e-01	-3.204053765260279300e-03	4.283890942601129709e-02	3.375721588863899846e-03	5.588098982692037663e-04	1.508984154734520355e-01	7.680746058455699410e-02	1.148755014317170662e+03	1.150744166810427942e+03	6.738264271389504074e+02	8.783665672968571698e+02	8.936241731154092349e+02
7.600163574239267028e-01	1.108183005292569662e-01	-1.043201233782168133e-04	-1.832209565616534737e-03	6.904971663300273196e-04	-2.685271401843791999e-04	4.388586207476349345e-03	3.842063054839188752e-01	1.896631845349618724e-04	-9.134277666638194182e-01	8.990516727066057145e-02	-4.613782508656240230e-05	-5.971309852922036983e-03	-3.198292330807635015e-04	-1.059270390727049633e-03	4.415283595177319637e-02	-8.580676706087436711e-02	6.679490922686695227e-04	-2.793729712506085386e-03	5.025816083744283347e-01	1.385930962197652661e+03	1.385900410577978619e+03	7.302789278436683844e+02	7.758378091069830589e+02	7.822870410394937153e+02
4.891192163341758214e-01	-1.708676403803200197e-02	3.070646546004734620e-02	-2.549163514479956157e-03	2.974007401603677696e-03	6.407376912147566897e-03	-7.541616447569163273e-02	-1.984026675816526891e-02	3.571252850345321694e-02	9.593646896698561077e-01	8.732138698205348104e-03	-1.567707748303382928e-02	1.163681400377506283e-03	1.730905098584216983e-01	7.827300873443016407e-03	1.110658288919733394e+00	-1.539590268462631218e-03	2.450293821102117811e-03	4.830262724076472489e-03	8.745212150480229096e-02	1.281739250847674157e+03	1.281796365568171268e+03	8.015504146952038411e+01	4.865562443347251360e+02	4.913890078425206980e+02
5.895175340137235546e-04	-8.467748001030417707e-04	-8.753361102772942368e-03	-2.030217318708361085e-01	-2.858648154625323488e-03	7.584027860966544119e-05	-2.792998449224281350e-04	-7.397272238943052719e-03	1.293412053214178800e-03	-2.953449859612918417e-04	-1.659909077906011063e-03	-4.015033233273756640e-04	8.744148309958862386e-01	-6.553886371551504927e-04	2.397039744642675841e-05	9.315945940650777277e-04	-1.002932933140237778e-02	-1.716612354868605702e-04	2.268762643649014504e-02	-1.456763516997968766e-03	9.783260365433275183e+02	9.786774465484911616e+02	2.216472616229870312e+02	3.829195625243569339e+02	3.829373560695943297e+02
1.753053895470946255e-02	-4.200665508465940834e-02	9.274682210314689756e-01	2.296384447109114588e-02	-8.142989867910201129e-02	7.476496623009586638e-03	-3.974970697042515960e-02	-1.168328293836741333e-01	-7.178146307582199126e-02	8.324960113707353948e-02	-2.474598756447958237e-01	-1.457961770689123471e-01	1.299164008492194843e-02	-7.011494060864410793e-03	-3.211907552980844405e-01	-8.809117227189651456e-02	-2.117612738077299661e-01	3.375742030026528118e-02	-5.214376860654817980e-03	4.123481555265366000e-02	1.770002591722559146e+03	1.769957941805754672e+03	1.034573520901806205e+03	1.041727863609844690e+03	1.097388157338486963e+03
-7.677294873731139611e-04	-7.918571747454291503e-04	1.397992080126970842e-03	-2.866258982476352227e-04	2.091700827977445790e-02	-3.203745776912409610e-02	-1.224136265701161852e+00	1.782197392031586785e-03	1.079368139763217313e-03	-4.135832364713268143e-03	9.743324763256306937e-04	1.136016519065480811e-03	-1.214621925895626619e-04	4.386693287917416834e-02	1.502415945397694678e-02	-5.631314957905746432e-01	-3.900328343309061516e-03	-2.343515590330289434e-03	-1.739552177422755766e-02	-3.700535239677052099e-03	1.744612249348691648e+03	1.744461121668535952e+03	1.089820131559616357e+03	1.123559616031807082e+03	1.123580451622256078e+03
7.485364184128824594e-02	1.073430051534802684e-03	-2.357929004133420547e-01	1.409703840941548382e-04	5.975804633903664120e-01	-7.785356535610580414e-04	1.121811473949175814e-03	-3.150248340081790010e-03	4.223160646256645745e-04	-1.531732616994165713e-02	4.921159333354603744e-06	-1.152276171570252528e+00	-1.924289194827271483e-04	8.317378748884211026e-01	8.715160247266805780e-04	2.387721150980846245e-04	-3.901258638802257948e-03	-1.212251448810236742e-04	8.527750058366013741e-01	-2.896373443914431085e-03	1.181166340527497141e+03	1.192058456176623167e+03	4.221238083131819963e+02	6.094226458557901651e+02	6.694729818347569790e+02
1.430935513247239346e-02	-6.188787700392538301e-04	3.963708219593281307e-04	-1.080396305746476274e-03	-6.836230882704334537e-03	4.144383936827869541e-02	-3.205314171019654182e-04	-1.913985526651459240e-02	-3.553420209455500356e-02	-5.619077818891834997e-02	3.464345835858010053e-04	1.099753308373600471e-04	-5.874950402073050946e-05	-3.601393267413437460e-01	-1.920725597620498437e-01	4.545154718581356887e-05	-1.398541038290749550e-01	4.974432145909777336e-01	-1.453727889497838099e-01	8.972357568881256240e-02	1.103703600862844269e+03	1.101705531263325611e+03	3.302629081975790655e+02	3.404969214590269644e+02	3.501251423773842930e+02
1.726422290164546736e+00	-1.410698368494695204e-03	-4.611381883193311354e-03	-5.204495555195635254e-02	-5.824952451652170432e-02	-8.544227687572726604e-02	2.439273945957421211e-02	-1.528313883959218356e-01	8.470377145041083078e-02	-5.930659131943242374e-02	4.490747511473550807e-03	6.135620073147335894e-03	2.542909894429349130e-02	8.781069695815073295e-02	1.011048293537273601e-01	3.061140064319238172e-02	3.806514676403207481e-02	-2.479226824477597652e-02	2.096784616620715747e-02	-1.482440286807676089e-01	1.708496785066211714e+03	1.708682780669991644e+03	2.098020988498626309e+02	2.377800804690193957e+02	2.378801435192604572e+02
-7.192702204447884995e-01	3.530423267038456103e-01	6.875515673420819588e-06	-1.565852710391165336e-03	5.569075472929660865e-04	1.170297416917263401e-04	-1.382986653255334139e-02	-7.725900196364869632e-03	4.488073845292282434e-05	1.785980022799134037e+00	1.421796488977177808e-01	-4.345195963171840319e-06	-1.062943792817098217e-03	1.338779598917499156e-03	-4.787341463733214234e-04	-3.861370426366925179e-02	2.634647805632512035e-03	-3.366904465411853795e-04	1.381715579768750257e-01	1.171452326981399852e-02	2.156591829859829431e+03	2.157562651884737534e+03	9.467901559545870214e+02	1.405750646103038207e+03	1.424414127708949081e+03
-5.843379063286528469e-04	2.167761832030799438e-04	1.012429440231482451e-02	-1.435270377433644877e-02	9.953050069907277628e-03	-2.073150614810362075e-04	-8.047182355895164951e-01	-1.068542518844544376e-01	-1.382191952444820564e-05	-6.137446049913320399e-04	3.840612661961940289e-05	7.409315018518071276e-03	3.280436500148509876e-02	-1.451947225650198833e-02	1.732646613054844261e-04	1.130072477951542975e+00	-7.554228708189424102e-02	-8.246093606695240847e-06	1.278424899319419291e-03	3.216872045808565339e-01	1.949835094219953362e+03	1.949845031393939053e+03	4.962100777254858031e+02	5.166314942767851335e+02	5.168163631504158957e+02
9.507781199818450936e-05	-1.909040427801443444e-03	6.706008409719687495e-04	5.112655677481223377e-05	-2.178887117736509355e-03	-5.821897888957339173e-01	5.116292221971689523e-05	-8.108021148364118191e-02	-2.500671831955049657e-04	-3.652685610522663591e-04	-1.732025215480761937e-02	-3.453443440314793358e-04	1.922341154336827096e-05	-8.517920529920496378e-04	1.541467571281006865e+00	6.493835588069042999e-05	-2.878056074257210120e-02	-6.777925257541032086e-04	-3.751667525193336065e-03	-1.119197669224629710e-01	1.103989312213750736e+03	1.103937806398157818e+03	5.491681478537124121e+02	5.501095103159872224e+02	8.806129913351069263e+02
